5603	mezopotámie	209
2449	akademie	4267
4800	epidemie	1012
5626	pandemie	186
3928	chemie	1918
5535	biochemie	277
5693	leukemie	119
5635	leukémie	177
5673	glykémie	139
5699	hypoglykémie	113
5628	anémie	184
5106	prémie	706
5407	ergonomie	405
5422	bionomie	390
4462	ekonomie	1352
5393	astronomie	419
5337	gastronomie	475
5015	autonomie	797
5183	anatomie	629
5690	dichotomie	122
5174	spermie	638
5649	arytmie	163
5287	mumie	525
5016	alchymie	796
5484	Albánie	328
4812	Jeanie	1000
5679	Stephanie	133
5662	Melanie	150
5567	mánie	245
5655	tyranie	157
5607	litanie	205
2190	Británie	4990
5636	Pensylvánie	176
5599	Tanzanie	213
5705	Queenie	107
5564	Arménie	248
5436	schizofrenie	376
5623	Evženie	189
5691	Sardinie	121
5314	Virginie	498
2088	linie	5312
5536	aerolinie	276
5428	Annie	384
5685	Johnnie	127
4833	Minnie	979
5595	Winnie	217
5392	Bonnie	420
5188	Connie	624
4957	Ronnie	855
5629	Makedonie	183
5221	symfonie	591
5707	kakofonie	105
5631	agonie	181
5687	agónie	125
5683	pelargonie	129
3949	kolonie	1896
5662	hegemonie	150
5531	ceremonie	281
4503	harmonie	1311
5061	filharmonie	751
4488	ironie	1326
5702	sebeironie	110
5682	Antonie	130
5522	Amazonie	290
5664	Ernie	148
5630	Bernie	182
4506	Kalifornie	1308
1631	unie	7119
3093	terapie	3067
5695	logoterapie	117
4959	psychoterapie	853
5709	fyzioterapie	103
5704	farmakoterapie	108
5386	chemoterapie	426
5629	Olympie	183
5136	Etiopie	676
3311	kopie	2719
5695	mikroskopie	117
5006	entropie	806
5315	utopie	497
5712	rupie	100
5478	árie	334
5688	Ikarie	124
5305	malárie	507
1118	Marie	10608
4178	havárie	1643
5488	Alexandrie	324
5650	mitochondrie	162
5570	Erie	242
5665	Libérie	147
5161	periferie	651
5118	Nigérie	694
5651	drogerie	161
5686	drogérie	126
1978	galerie	5697
5560	fotogalerie	252
4439	Valerie	1375
5706	kavalerie	106
5690	parfumerie	122
5629	scenerie	183
5495	scenérie	317
5538	rafinerie	274
5570	mašinérie	242
5606	prérie	206
1642	série	7075
4767	karosérie	1045
2722	baterie	3694
5681	materie	131
3439	bakterie	2533
5671	baktérie	141
5712	galanterie	100
5047	loterie	765
5327	hysterie	485
5575	bižuterie	237
5598	mizérie	214
5611	pizzerie	201
941	teorie	12350
4857	euforie	955
5512	alegorie	300
1035	kategorie	11354
5144	Marjorie	668
5149	kalorie	663
5549	Glorie	263
5092	trajektorie	720
5191	Viktorie	621
771	historie	14412
5698	Carrie	114
5193	psychiatrie	619
5279	beletrie	533
4664	geometrie	1148
4981	symetrie	831
5598	asymetrie	214
5702	dioptrie	110
5642	industrie	170
4448	Laurie	1366
5705	Curie	107
5670	kurie	142
4683	Sýrie	1129
3048	Asie	3131
5660	Eurasie	152
5328	Indonésie	484
5711	fuchsie	101
5526	misie	286
5537	Malajsie	275
5583	epilepsie	229
5567	Persie	245
5569	Cassie	243
5664	Selassie	148
5503	Ossie	309
5415	Katie	397
5569	apatie	243
5698	telepatie	114
5686	antipatie	126
5211	empatie	601
4719	sympatie	1093
5684	homeopatie	128
5462	peripetie	350
3543	partie	2392
5586	Shortie	226
4904	dynastie	908
5204	bestie	608
5152	amnestie	660
5703	eucharistie	109
5653	Christie	159
5647	sakristie	165
5681	hostie	131
5171	Hattie	641
5655	MATTIE	157
5611	Lottie	201
5697	Slávie	115
5281	Jugoslávie	531
5224	Skandinávie	588
5692	Savie	120
5605	octavie	207
5587	Evie	225
5315	Stevie	497
5595	Olivie	217
5499	Bolívie	313
5521	relikvie	291
5687	Silvie	125
4790	Sylvie	1022
5681	Bowie	131
4086	galaxie	1745
5544	Galaxie	268
5514	anorexie	298
5449	eutanazie	363
5645	buržoazie	167
5529	razie	283
2984	fantazie	3237
5698	geodézie	114
5710	amnézie	102
3136	poezie	2997
5334	Terezie	478
5494	anestezie	318
5671	Mackenzie	141
5694	hortenzie	118
5518	Zozie	294
5077	žaluzie	735
5454	Gruzie	358
5257	Lizzie	555
5584	lodžie	228
3283	režie	2764
5346	jé	466
5547	báje	265
4574	počínaje	1238
5376	zkraje	436
1088	naděje	10889
5707	jéje	105
5628	Pyreneje	184
5708	epopeje	104
5537	zmije	275
5583	říje	229
4916	šíje	896
5540	pašije	272
5442	kóje	370
5607	vestoje	205
5549	vstoje	263
5699	túje	113
5570	Metuje	242
5534	Dyje	278
5666	harpyje	146
5393	Peake	419
5485	Jake	327
5360	Lake	452
5388	Blake	424
5696	remake	116
5642	Drake	170
56	také	148856
5576	Locke	236
5488	Zeke	324
5528	Ike	284
5613	Maike	199
4808	Mike	1004
5543	Nike	269
4945	Bereníké	867
5576	Schalke	236
5645	Rilke	167
5706	Bernanke	106
5659	Clarke	153
5680	Burke	132
4470	šampaňské	1344
5632	plzeňské	180
5668	portské	144
5626	Duke	186
5630	Kweuke	182
5648	Fuke	164
5458	Luke	354
3931	le	1914
5302	Le	510
16	ale	554280
5548	ále	264
5525	nedbale	287
5712	Dale	100
256	dále	36636
1723	nadále	6733
5705	nenadále	107
3385	zoufale	2611
5632	bienále	180
5623	penále	189
2063	finále	5392
4166	semifinále	1656
5403	osmifinále	409
4480	čtvrtfinále	1334
1925	dokonale	5919
5603	neskonale	209
5472	uznale	340
5608	ospale	204
5638	fatale	174
180	stále	50736
1057	neustále	11158
5710	vale	102
3542	trvale	2393
5043	vytrvale	769
5551	nebývale	261
5669	Yale	143
5443	okázale	369
5471	trable	341
5548	škeble	264
3981	bible	1864
5514	double	298
5577	Oracle	235
1467	dle	7958
5257	jedle	555
361	vedle	27684
5657	odvedle	155
5585	vidle	227
1270	židle	9262
5701	mdle	111
4935	mandle	877
5595	tendle	217
5608	Kindle	204
70	podle	117867
5177	nudle	635
5661	zbaběle	151
5614	cele	198
1252	neděle	9422
5535	doprdele	277
3361	hele	2646
5694	Michele	118
5685	Kamëlë	127
5506	osaměle	306
4927	směle	885
4571	uměle	1241
5414	ojediněle	398
5707	domněle	105
5699	posmutněle	113
5705	dospěle	107
5375	vřele	437
5412	podezřele	400
5538	sele	274
4130	vesele	1696
5576	kysele	236
5138	tele	674
5634	rozechvěle	178
2489	skvěle	4164
5627	rozmrzele	185
5683	zatvrzele	129
5625	želé	187
5618	štafle	194
5568	pantofle	244
5689	Eagle	123
5612	single	200
4543	džungle	1269
3121	Google	3022
5272	hle	540
1239	náhle	9522
5636	Chuchle	176
278	rychle	34603
5365	krychle	447
5446	bleskurychle	366
5654	ejhle	158
646	takhle	16709
4900	tamhle	912
4874	támhle	938
117	tenhle	76601
5699	nashle	113
4951	tuhle	861
5686	tadyhle	126
4184	takovýhle	1637
2537	medaile	4046
5620	Haile	192
5139	bíle	673
5230	mobile	582
5177	T-Mobile	635
5693	Nobile	119
5670	černobíle	142
5503	čile	309
5633	nahodile	179
5664	file	148
5668	defilé	144
5112	Chile	700
4862	mile	950
3948	míle	1897
5694	Emile	118
908	jakmile	12788
4933	promile	879
5598	roztomile	214
5189	provinile	623
5402	píle	410
5701	zdařile	111
4674	zdvořile	1138
5235	zběsile	577
1880	košile	6095
5644	zasmušile	168
5701	pošetile	111
5590	zarputile	222
156	chvíle	58411
5558	kratochvíle	254
5500	Kratochvíle	312
5553	špejle	259
5563	brejle	249
4888	vztekle	924
5681	pikle	131
4937	rokle	875
5711	zbrkle	101
5665	leskle	147
660	obvykle	16432
4935	nezvykle	877
5660	Halle	152
5626	Pradelle	186
5475	Michelle	337
5636	mademoiselle	176
5405	Bille	407
5607	Lucille	205
5518	Marseille	294
5689	Nashville	123
5627	Banville	185
5596	Wille	216
5693	Gaulle	119
5668	Cole	144
5395	Nicole	417
1949	dole	5821
5677	řehole	135
550	pole	19208
3433	metropole	2544
5223	kupole	589
421	role	24188
5242	batole	570
2855	pistole	3447
5599	vole	213
5368	nevole	444
5708	svévole	104
5013	fazole	799
5058	konzole	754
2976	kaple	3251
5611	teple	201
5676	Simple	136
5419	People	393
3154	Apple	2965
5404	varle	408
5566	Šebrle	246
5429	berle	383
5647	Kaberle	165
5637	nevrle	175
5236	užasle	576
5355	jesle	457
5632	sklesle	180
5700	Carlisle	112
4388	závisle	1427
5565	svisle	247
5584	souvisle	228
5360	kapsle	452
5668	Nusle	144
4391	housle	1424
4894	brusle	918
5510	mašle	302
5094	mušle	718
5651	datle	161
3778	světle	2097
5683	špachtle	129
5671	rachejtle	141
5664	Newcastle	148
5695	Nestlé	117
5486	Seattle	326
5470	Little	342
5652	fabule	160
3365	tabule	2637
3242	cibule	2832
5458	bobule	354
4680	cedule	1132
5341	levandule	471
5653	regule	159
5689	Thule	123
5612	kule	200
4430	formule	1385
5393	granule	419
5226	minule	586
5458	strnule	354
4836	plynule	976
5466	boule	346
2738	koule	3664
5136	zeměkoule	676
5278	polokoule	534
3658	půle	2246
5680	ampule	132
5436	kopule	376
5638	skrupule	174
5422	vrtule	390
1585	vůle	7328
5665	libovůle	147
5647	zvůle	165
5627	klauzule	185
5602	Havle	210
5465	šavle	347
5461	ledabyle	351
5684	Carlyle	128
5423	Boyle	389
5683	Doyle	129
5702	Hoyle	110
2223	brýle	4890
5642	Style	170
5671	freestyle	141
4029	zle	1808
5335	kůzle	477
5594	puzzle	218
5677	vyžle	135
4956	me	856
5406	ME	406
5032	madame	780
5505	game	307
5694	Oriflame	118
5712	Name	100
5696	rámě	116
5608	CME	204
5683	posedmé	129
5659	střídmě	153
5599	němě	213
115	země	77065
5534	břímě	278
5135	time	677
493	zřejmě	20986
288	samozřejmě	33615
5589	femme	223
4547	vědomě	1265
5086	podvědomě	726
5396	sebevědomě	416
5592	cílevědomě	220
5703	home	109
5240	Home	572
5665	Salome	147
5488	renomé	324
5687	Jerome	125
5589	Chrome	223
319	kromě	31069
5489	soukromě	323
5701	krmě	111
5497	strmě	315
5670	Sme	142
5671	Esme	141
5306	potmě	506
5704	Guillaume	108
5620	Hume	192
5701	volume	111
5709	Marume	103
5555	Rhyme	257
87	ne	100707
5458	né	354
5666	neohrabaně	146
5709	Dane	103
5622	spořádaně	190
5652	oddaně	160
2864	snídaně	3425
5521	odevzdaně	291
5663	Fane	149
5693	udýchaně	119
5501	Stéphane	311
5670	trhaně	142
5685	Shane	127
5682	Diane	130
5676	Arriane	136
4216	Jane	1603
5626	Kane	186
5635	káně	177
3606	nečekaně	2309
5546	polekaně	266
5574	Lane	238
5346	odhodlaně	466
5700	planě	112
5709	pláně	103
5364	zklamaně	448
5683	zadumaně	129
5107	přehnaně	705
5707	požehnaně	105
5558	vyrovnaně	254
5365	Páně	447
5576	kristepane	236
5493	vyčerpaně	319
5409	raně	403
5424	ustaraně	388
5294	saně	518
5707	počítaně	105
5545	očekávaně	267
3028	opakovaně	3165
5604	zprostředkovaně	208
5678	komplikovaně	134
5685	šokovaně	127
5683	kontrolovaně	129
5684	izolovaně	128
5692	plánovaně	120
5500	rezignovaně	312
5628	fascinovaně	184
5635	rafinovaně	177
5369	nepozorovaně	443
5417	naštvaně	395
5662	přerývaně	150
5205	takzvaně	607
5614	půvabně	198
5392	hudebně	420
5616	prosebně	196
5554	stavebně	258
5627	služebně	185
5522	toužebně	290
5662	zálibně	150
5472	slibně	340
4411	obdobně	1404
689	podobně	15872
1212	pravděpodobně	9680
5137	drobné	675
5572	drobně	240
3100	podrobně	3053
5708	chorobně	104
5428	několikanásobně	384
5673	trojnásobně	139
5493	dvojnásobně	319
5267	mnohonásobně	545
1641	osobně	7083
5676	způsobně	136
5654	zevrubně	158
5428	chybně	384
2737	nepochybně	3665
5545	bezchybně	267
4986	nehybně	826
5642	bojácně	170
5240	pracně	572
4772	vzácně	1040
1364	obecně	8568
3869	všeobecně	1984
5018	věcně	794
4674	nevěřícně	1138
5585	vstřícně	227
5330	mocně	482
5592	pravomocně	220
5034	bezmocně	778
5590	vroucně	222
5574	lačně	238
2204	značně	4954
5585	příznačně	227
2297	jednoznačně	4683
5181	opačně	631
5608	legračně	204
5469	zázračně	343
5697	orientačně	115
5510	pochybovačně	302
5596	organizačně	216
5674	senzačně	138
5002	srdečně	810
5328	vděčně	484
5298	bezděčně	514
4951	báječně	861
5702	výdělečně	110
5687	mléčně	125
854	společně	13425
3755	výjimečně	2124
5254	bezpodmínečně	558
483	konečně	21289
2975	bezpečně	3252
5347	horečně	465
5636	úsečně	176
4825	dodatečně	987
5190	statečně	622
1560	dostatečně	7451
5697	netečně	115
1969	částečně	5744
486	skutečně	21216
2639	zbytečně	3854
5488	výtečně	324
3712	věčně	2178
2849	tradičně	3457
5615	příčně	197
4870	patřičně	942
3534	měsíčně	2402
5222	ustavičně	590
5649	redakčně	163
5436	funkčně	376
5625	konstrukčně	187
3757	finančně	2122
5693	bezkonkurenčně	119
5643	emočně	169
1971	ročně	5734
4315	meziročně	1502
3695	každoročně	2197
5355	celoročně	457
5711	stočné	101
5663	koncepčně	149
5426	komerčně	386
5331	hlučně	481
5681	evolučně	131
4898	výlučně	914
5689	nerozlučně	123
3813	ručně	2054
5270	vlastnoručně	542
3917	stručně	1930
5638	zručně	174
5484	záhadně	328
5621	ladně	191
4967	chladně	845
5166	kladně	646
5676	bezodkladně	136
5645	příkladně	167
3150	důkladně	2971
5559	bezvládně	253
5426	hromadně	386
5657	snadně	155
3132	nápadně	3003
5471	západně	341
5643	jihozápadně	169
5668	severozápadně	144
1149	případně	10286
2853	každopádně	3449
5712	těžkopádně	100
5481	parádně	331
2785	výhradně	3578
5551	bezvýhradně	261
5364	bezradně	448
3967	řádně	1878
5580	obřadně	232
2717	mimořádně	3704
1586	pořádně	7327
3179	zásadně	2931
5486	bezvadně	326
5362	přehledně	450
2947	ohledně	3294
5551	bezohledně	261
5404	úhledně	408
3195	poledne	2907
1155	odpoledne	10228
2756	dopoledne	3633
1564	následně	7443
4992	posledně	820
4683	důsledně	1129
5647	bezvýsledně	165
5712	šeredně	100
5287	předně	525
3736	středně	2151
3728	bezprostředně	2160
5407	úředně	405
5683	dovedně	129
5625	odpovědně	187
5377	zodpovědně	435
5616	bídně	196
1164	klidně	10153
5543	poklidně	269
5602	solidně	210
5151	vlídně	661
5503	rapidně	309
3636	očividně	2273
4875	svobodně	937
64	hodně	127311
4651	náhodně	1161
5639	obchodně	173
5582	přechodně	230
5473	východně	339
5647	jihovýchodně	165
5652	severovýchodně	160
5689	příhodně	123
5439	věrohodně	373
5133	shodně	679
5422	pozoruhodně	390
5629	obdivuhodně	183
5595	podivuhodně	217
4478	vhodně	1336
5709	důvěryhodně	103
5411	výhodně	401
687	rozhodně	15909
5413	odškodné	399
5546	národně	266
5431	mezinárodně	381
5689	přírodně	123
5243	vodné	569
5692	závodně	120
5712	důvodně	100
5457	bezdůvodně	355
1312	původně	8921
4905	standardně	907
5583	rekordně	229
5191	milosrdně	621
5589	absurdně	223
5689	cudně	123
5701	nudně	111
5598	soudně	214
5232	studně	580
5639	svůdně	173
3458	týdně	2511
5221	jízdné	591
5400	pozdně	412
5690	bene	122
5616	Bene	196
5571	zahanbeně	241
5556	rozzlobeně	256
5159	obráceně	653
5541	zkráceně	271
4458	zatraceně	1356
5688	zasvěceně	124
5702	osamoceně	110
5688	zdrceně	124
5311	znechuceně	501
5460	nuceně	352
5591	nenuceně	221
5570	zamračeně	242
5481	pečeně	331
5711	ulehčeně	101
5656	sklíčeně	156
5693	zničeně	119
5522	rozhořčeně	290
5514	dotčeně	298
5128	zaručeně	684
5213	soustředěně	599
5622	znuděně	190
5052	podrážděně	760
5668	opožděně	144
5706	Greene	106
5667	Eugene	145
5525	znepokojeně	287
3563	spokojeně	2364
5208	vzdáleně	604
5296	neprodleně	516
5237	odděleně	575
5480	urychleně	332
5703	zrychleně	109
5171	cíleně	641
5436	rozčileně	376
5152	šíleně	660
5709	Arlene	103
5701	Marlene	111
4642	zamyšleně	1170
5671	promyšleně	141
3120	méně	3023
5693	omámeně	119
871	nicméně	13203
3552	víceméně	2381
5482	vzpřímeně	330
5404	ohromeně	408
5400	tlumeně	412
5589	podmíněně	223
5701	umíněně	111
5365	uvolněně	447
5605	zasněně	207
5684	stísněně	128
5684	zúčastněně	128
4913	oprávněně	899
3963	překvapeně	1882
5671	nasupeně	141
4243	René	1576
5627	Irene	185
5617	odměřeně	195
5068	přiměřeně	744
4073	upřeně	1758
5539	zachmuřeně	273
5711	pobouřeně	101
3877	otevřeně	1975
5711	zhnuseně	101
5680	poplašeně	132
5647	ustrašeně	165
5673	vystrašeně	139
4102	nadšeně	1726
5088	vyděšeně	724
5201	zděšeně	611
5653	vznešeně	159
5571	potěšeně	241
5707	utěšeně	105
5658	pohoršeně	154
4925	zjednodušeně	887
5602	zkušeně	210
5712	zkroušeně	100
5399	nerušeně	413
5676	rozrušeně	136
5022	vzrušeně	790
5637	povýšeně	175
4667	zmateně	1145
5371	chtěně	441
4896	štěně	916
5132	pobaveně	680
4830	unaveně	982
5479	otráveně	333
5078	udiveně	734
5174	vysloveně	638
5149	červeně	663
5406	omezeně	406
2326	přirozeně	4598
5482	novorozeně	330
5685	uzené	127
5691	popuzeně	121
5617	blaženě	195
5466	zaraženě	346
5566	uraženě	246
5712	uváženě	100
4552	vyloženě	1260
5711	neohroženě	101
5332	zaslouženě	480
5592	trefně	220
5654	houfně	158
5652	povrchně	160
5601	jehně	211
4776	Elaine	1036
5695	Verlaine	117
5680	Maine	132
5635	Germaine	177
5692	lacině	120
5601	Nadine	211
5703	Paradine	109
2452	jedině	4261
4071	Madeleine	1760
5679	Machine	133
5374	Josephine	438
5454	line	358
5393	líně	419
5665	Céline	147
5691	Adeline	121
5289	Emmeline	523
5428	Jacqueline	384
5596	in-line	216
4524	online	1288
3900	on-line	1949
4388	Caroline	1427
5705	KAROLINE	107
5571	Pauline	241
5466	Janine	346
5645	Antoine	167
5638	Katharine	174
5697	Marine	115
5226	Catherine	586
5461	Katherine	351
5610	Martine	202
5545	Christine	267
5034	svině	778
5706	wine	106
5697	magazine	115
1958	údajně	5790
5163	krajně	649
4035	tajně	1799
3623	obyčejně	2291
5574	nadějně	238
5285	beznadějně	527
3170	veřejně	2944
158	stejně	57966
5249	lhostejně	563
5610	neochvějně	202
5586	tvrdošíjně	226
4106	hojně	1722
5468	pokojně	344
5647	obstojně	165
5107	důstojně	705
5564	akné	248
1697	pěkně	6839
2980	sukně	3245
5592	minisukně	220
5549	globálně	263
5650	verbálně	162
4870	ideálně	942
4759	reálně	1053
5623	triumfálně	189
5067	legálně	745
5619	ilegálně	193
3776	speciálně	2099
3049	oficiálně	3129
5639	exponenciálně	173
5133	potenciálně	679
4241	sociálně	1578
5430	mediálně	382
5682	geniálně	130
5473	principiálně	339
5673	materiálně	139
4988	radikálně	824
5579	vertikálně	233
5615	fyzikálně	197
5294	lokálně	518
2066	minimálně	5382
5476	optimálně	336
2397	maximálně	4393
4446	formálně	1368
2913	normálně	3346
5701	abnormálně	111
5703	banálně	109
5599	originálně	213
5307	racionálně	505
5518	emocionálně	294
5691	regionálně	121
5206	profesionálně	606
5663	personálně	149
5697	liberálně	115
5360	morálně	452
5592	teatrálně	220
5564	diametrálně	248
5506	centrálně	306
5629	neutrálně	183
5687	fatálně	125
5621	digitálně	191
5349	mentálně	463
5418	experimentálně	394
2967	momentálně	3265
5594	horizontálně	218
4804	totálně	1008
5387	brutálně	425
4887	individuálně	925
5567	manuálně	245
5601	kontinuálně	211
4029	aktuálně	1808
5641	Aktuálně	171
5565	intelektuálně	247
5317	eventuálně	495
5696	virtuálně	116
5288	sexuálně	524
5380	vizuálně	432
5481	chvalně	331
5672	pochvalně	140
4527	schválně	1285
5651	univerzálně	161
3722	pohodlně	2167
5704	čelně	108
5509	účelně	303
5652	strašidelně	160
1462	pravidelně	7995
5393	podélně	419
5581	pekelně	231
5155	paralelně	657
5023	tepelně	789
5705	předvídatelně	107
5697	přijatelně	115
5655	odolatelně	157
5270	srovnatelně	542
5084	znatelně	728
5712	kontrolovatelně	100
5216	prokazatelně	596
5697	smazatelně	115
3311	zřetelně	2719
5250	citelně	562
5709	vyléčitelně	103
4824	viditelně	988
5704	oddělitelně	108
5415	odmyslitelně	397
5265	srozumitelně	547
1824	pochopitelně	6292
3774	uvěřitelně	2102
5446	snesitelně	366
5663	slyšitelně	149
5593	představitelně	219
5471	zadržitelně	341
5131	smrtelně	681
5159	vyhnutelně	653
5696	potutelně	116
5689	kouzelně	123
4928	detailně	884
5545	stabilně	267
5611	bezcílně	201
5618	rozdílně	194
5180	pilně	632
1615	silně	7168
5360	násilně	452
5668	vrcholně	144
5229	školné	583
2523	volně	4093
5633	svévolně	179
5182	libovolně	630
5448	samovolně	364
3745	dobrovolně	2140
1705	plně	6783
274	úplně	34899
5650	ohleduplně	162
5581	smysluplně	231
5342	láskyplně	470
5646	zlomyslně	166
5609	jednomyslně	203
5599	smyslně	213
5486	nesmyslně	326
4786	úmyslně	1026
5629	důmyslně	183
5684	útulně	128
5313	mylně	499
5616	neomylně	196
3012	významně	3190
5119	náramně	693
2705	jemně	3728
4851	nájemné	961
5544	tajemně	268
2594	vzájemně	3939
2795	příjemně	3560
5661	dojemně	151
3943	extrémně	1902
5031	písemně	781
5077	temně	735
5622	územně	190
2891	upřímně	3379
5104	ohromně	708
5219	skromně	593
5322	nepřítomně	490
5683	enormně	129
5532	umně	280
4960	rozumně	852
5557	anonymně	255
4202	Anne	1619
5298	Jeanne	514
5648	Roseanne	164
5692	Lianne	120
5388	Marianne	424
5616	Vianne	196
5620	všestranně	192
5542	jednostranně	270
5481	oboustranně	331
5635	Lausanne	177
5197	Susanne	615
5029	spontánně	783
5578	Suzanne	234
1367	denně	8544
5514	každodenně	298
5547	dennodenně	265
5524	Adrienne	288
5598	Vivienne	214
5214	suverénně	598
5610	činně	202
4687	účinně	1125
5694	rutinně	118
5380	nevinně	432
5215	povinně	597
5678	zákonně	134
5693	Jablonné	119
5675	blahosklonně	137
5654	monotónně	158
5712	Yvonne	100
5515	souhrnně	297
5592	plynně	220
5702	one	110
5099	One	713
5590	Leone	222
5679	Corleone	133
5286	Vodafone	526
5463	Phone	349
5184	iphone	628
4687	iPhone	1125
4864	smartphone	948
5707	Lone	105
5015	Simone	797
5701	Mourrisone	111
5249	Stone	563
5633	Featherstone	179
5172	trapně	640
5618	kvapně	194
5482	vtipně	330
5486	výkupné	326
5400	odstupné	412
694	postupně	15824
4297	vstupné	1520
5227	Arne	585
5711	sekundárně	101
5694	blahodárně	118
5532	zdárně	280
5637	lineárně	175
5682	vulgárně	130
5680	populárně	132
2875	marně	3411
4496	primárně	1318
5555	literárně	257
5634	výtvarně	178
5231	černě	581
5383	moderně	429
5553	herně	259
4617	nádherně	1195
3910	záměrně	1937
5537	nadměrně	275
5640	stejnoměrně	172
4862	rovnoměrně	950
849	poměrně	13481
5225	úměrně	587
4773	průměrně	1039
5615	nadprůměrně	197
4850	příšerně	962
5678	externě	134
5620	Verne	192
5169	věrně	643
5099	severně	713
4566	důvěrně	1246
5376	mizerně	436
5609	ležérně	203
1822	mírně	6298
2422	nesmírně	4331
5640	obšírně	172
4906	odborně	906
2915	výborně	3343
5707	vzdorně	105
5706	Bjørne	106
5371	pokorně	441
5605	záporně	207
5606	odporně	206
5339	nesporně	473
5622	úsporně	190
5561	úporně	251
5573	nemotorně	239
5491	svorně	321
5255	názorně	557
5651	provizorně	161
3551	pozorně	2382
5444	vzorně	368
2356	patrně	4512
4694	nepatrně	1118
1909	opatrně	5993
5429	šetrně	383
5643	mistrně	169
5678	chmurně	134
5684	pochmurně	128
5454	Melbourne	358
4441	turné	1373
5679	strukturně	133
5222	kulturně	590
5578	bravurně	234
5693	zákeřně	119
4894	vnitřně	918
5038	časně	774
4551	předčasně	1261
4488	dočasně	1326
1211	současně	9694
898	jasně	12881
5703	halasně	109
5596	polohlasně	216
5580	jednohlasně	232
5126	souhlasně	686
2983	krásně	3238
5694	nakrásně	118
4921	úžasně	891
5036	děsně	776
5563	profesně	249
5385	tělesně	427
5501	kapesné	311
363	přesně	27612
1397	těsně	8351
5438	kompromisně	374
3437	přísně	2537
5564	neúprosně	248
5392	drsně	420
5583	vkusně	229
5659	hnusně	153
5657	luxusně	155
1752	strašně	6634
5500	falešně	312
5306	směšně	506
5399	posměšně	413
5672	výsměšně	140
4978	spěšně	834
2387	úspěšně	4416
5188	třešně	624
5348	odlišně	464
5671	višně	141
5383	plošně	429
4050	slušně	1783
5707	příslušně	105
5019	poslušně	793
5703	prodyšně	109
5382	neslyšně	430
5338	pyšně	474
5610	bezostyšně	202
5478	vydatně	334
5651	zdatně	161
5710	malátně	102
5408	předplatné	404
5390	bezplatně	422
5125	matně	687
792	špatně	14135
5141	obratně	671
5711	vratně	101
5374	návratně	438
5662	závratně	150
5674	neodvratně	138
2487	podstatně	4167
5659	majestátně	153
1458	ostatně	8034
3880	samostatně	1970
5355	chvatně	457
5449	adekvátně	363
5605	početně	207
559	včetně	18925
5695	koketně	117
4636	kompletně	1176
4514	zpětně	1299
2571	konkrétně	3986
5529	diskrétně	283
5317	obezřetně	495
5627	implicitně	185
5434	explicitně	378
5536	soucitně	276
5112	kvalitně	700
5499	spropitné	313
5710	prioritně	102
5609	taktně	203
5685	exaktně	127
5612	efektně	200
4580	perfektně	1232
5577	korektně	235
5053	striktně	759
4870	elegantně	942
5674	arogantně	138
5705	nonšalantně	107
5693	brilantně	119
5339	razantně	473
5606	decentně	206
4531	stoprocentně	1281
3979	evidentně	1866
5680	inteligentně	132
5469	vehementně	343
5468	permanentně	344
5702	transparentně	110
3668	ochotně	2233
5691	druhotně	121
5490	překotně	322
5635	teplotně	177
5423	notně	389
5581	jednotně	231
5677	plnohodnotně	135
5029	zdravotně	783
5253	životně	559
5682	doživotně	130
5705	celoživotně	107
5706	promptně	106
5673	posmrtně	139
5640	slastně	172
291	vlastně	33315
3846	šťastně	2018
5579	čestně	233
5671	bolestné	141
5230	bolestně	582
5701	bezbolestně	111
5650	trestně	162
5598	beztrestně	214
5533	zlověstně	279
5186	pojistné	626
5471	místně	341
5654	nenávistně	158
5659	bezelstně	153
4742	radostně	1070
5700	úzkostně	112
5508	žalostně	304
5395	zlostně	417
5369	přednostně	443
4525	slavnostně	1287
5429	bezstarostně	383
5644	lítostně	168
4943	příležitostně	869
5473	bytostně	339
5615	ústně	197
5194	zvláštně	618
5677	zištně	135
5594	chutně	218
5472	mohutně	340
3543	absolutně	2392
5469	rezolutně	343
4164	smutně	1658
2877	nutně	3408
5542	urputně	270
5706	ukrutně	106
5667	neodbytně	145
5088	nezbytně	724
5703	blankytně	109
5485	mýtné	327
5696	Tribune	116
5495	June	317
5597	Rune	215
5498	tůně	314
5712	Fortune	100
1474	vůně	7928
5175	vně	637
5699	zábavně	113
365	hlavně	27496
5619	pohlavně	193
5556	slavně	256
5471	vítězoslavně	341
5296	únavně	516
5600	mravně	212
5333	právně	479
5690	dopravně	122
1388	správně	8409
5274	soustavně	538
2406	zjevně	4368
5088	levně	724
1559	pevně	7452
5666	skálopevně	146
4890	barevně	922
5617	chladnokrevně	195
5032	duševně	780
5711	zevně	101
5436	naivně	376
4810	divně	1002
5560	obdivně	252
4325	podivně	1490
5592	masivně	220
5534	pasivně	278
5426	agresivně	386
4595	negativně	1217
5619	provokativně	193
2131	relativně	5161
5657	legislativně	155
5695	alternativně	117
5635	operativně	177
5664	administrativně	148
5653	demonstrativně	159
5494	kvalitativně	318
5697	autoritativně	115
5655	kvantitativně	157
5682	ostentativně	130
5688	konzervativně	124
3182	definitivně	2926
5425	intuitivně	387
4228	pozitivně	1591
3537	aktivně	2398
4223	efektivně	1596
5050	objektivně	762
5432	subjektivně	380
5703	selektivně	109
5646	kolektivně	166
5076	instinktivně	736
5345	preventivně	467
5690	emotivně	122
3779	intenzivně	2096
